id_equipamento,ibge,uf,cidade,nome,responsavel,telefone,endereco,numero,complemento,referencia,bairro,cep,georef_location,data_atualizacao
31705704504,317057,MG,Vargem Alegre,CRAS Centro de Referência de Assistência Social-CRAS/ Casa da Família,,,SEBASTIAO MACHADO DOS REIS - 474,474,,ENFRENTE A MERCEARIA DO VARONIL.,Centro,35199000,"-19.603407602022756\,-42.29831814765931",2026-03-12T04:09:12.628Z
31706000496,317060,MG,Vargem Bonita,Centro de Referência da Assistência Social de Vargem Bonita,,,Rio de Janeiro - 427,427,,,Centro,37922000,"-20.331025827871365\,-46.37166023254395",2026-03-12T04:09:13.060Z
31706503937,317065,MG,Vargem Grande do Rio Pardo,CRAS VARGEM GRANDE DO RIO PARDO,,,Joaquim de Assis - 68,68,,Antiga secretaria da Igreja,Centro,39535000,"-15.403\,-42.308",2026-03-12T04:09:14.990Z
31707000083,317070,MG,Varginha,cras IV,,,Lazarina Clara da Silva - 13,13,,,Jardim Estrela 1,37100000,"-21.5293528\,-45.4539602",2026-03-12T04:09:12.025Z
31707000255,317070,MG,Varginha,CRAS III,,,SÃO LUCAS - 155,155,,,URUPES,37062610,"-21.5885204\,-45.4462302",2026-03-12T04:09:14.692Z
31707000531,317070,MG,Varginha,CRAS I,,,Celina Ferreira Ottoni - 3001,3001,,,Sion,37048580,"-21.5725134\,-45.4213354",2026-03-12T04:09:14.692Z
31707006010,317070,MG,Varginha,CRAS II,,,Doutor Módena - 261,261,,,Nossa Senhora de Fátima,37010190,"-21.5551998\,-45.4433827",2026-03-12T04:09:12.025Z
31707037969,317070,MG,Varginha,CRAS V,,,Geraldo Andrade Resende - 305,305,,Rua principal do bairro.,Novo Tempo,37045264,"-21.5574844537148\,-45.4091083835265",2026-03-12T04:09:17.189Z
31707040253,317070,MG,Varginha,CRAS VI,,,Maria Cristiano Piva - 50,50,,,São MIguel Arcanjo,37005100,"-21.550095494732865\,-45.43437838554383",2026-03-12T04:09:18.999Z
31707531693,317075,MG,Varjão de Minas,CRAS - Manoel Moreira da Silva,,,Vasco Ribeiro - 351,351,casa,Ao lado da delegacia da Policia Militar,centro,38794000,"-18.379930293880598\,-46.03010773658753",2026-03-12T04:09:15.742Z
31708004164,317080,MG,Várzea da Palma,CRAS PRINCESA,,,Jose Fernandes Pereira - 10,10,,"Em frente ao CREAS, próximo a praça de eventos",Centro,39260000,"-17.596171858944896\,-44.73125338554383",2026-03-12T04:09:14.771Z
31708020116,317080,MG,Várzea da Palma,CRAS SERRINHA,,,YPE - 217,217,,UNIDADE BÁSICA DE SAÚDE SERRINHA,SERRINHA,39200000,"-17.60448154602546\,-44.740959405953625",2026-03-12T04:09:14.771Z
31709002905,317090,MG,Varzelândia,PADRE JOSE SILVEIRA,,,HUMBERTO GOMES - 733,733,casa,POLICIA CIVIL,CENTRO,39450000,"-15.706547323786433\,-44.03394126944477",2026-03-12T04:09:14.246Z
31710015045,317100,MG,Vazante,CRAS,,,GERALDO CAMPOS - 700,700,,,VAZANTE SUL,38780000,"-17.998407160569347\,-46.90207242965698",2026-03-12T04:09:14.990Z
31710301275,317103,MG,Verdelândia,CRAS VERDELÂNDIA,,,Sete de Setembro - 340,340,,,CACHOEIRINHA,39458000,"-15.591220742259239\,-43.60771894454957",2026-03-12T04:09:14.246Z
31710706456,317107,MG,Veredinha,CRAS LIBERDADE,,,LIBERDADE - 46,46,,,CAMPO,39663000,"-17.487402284602304\,-42.72393107414246",2026-03-12T04:09:13.566Z
31711032079,317110,MG,Veríssimo,CRAS Pedro Ítalo da Silva,,,Padre Julio De Razz - 501,501,Fundo,Atras do Centro Multiplo-uso,Centro,38150000,"-19.670998878131442\,-48.30939531326295",2026-03-12T04:09:15.987Z
31711515069,317115,MG,Vermelho Novo,CRAS CENTRO DE REFERÊNCIA DA ASSISTÊNCIA SOCIAL,,,RUA PAULO LOPES - 106,106,,,CENTRO,35359000,"-20.03278996404705\,-42.267966270446784",2026-03-12T04:09:12.729Z
31712001569,317120,MG,Vespasiano,CRAS Morro Alto,,,Existente - 1425,1425,,,MORRO ALTO,33203090,"-19.764817707676425\,-43.955528736187276",2026-03-12T04:09:14.246Z
31712034521,317120,MG,Vespasiano,CRAS - CÉLVIA,,,SANTA CATARINA - 250,250,,PRÓXIMO A ESCOLA MUNICIPAL NILA FARAJ.,CÉLVIA,33200616,"-19.693566748174067\,-43.934948444366455",2026-03-12T04:09:17.061Z
31712037493,317120,MG,Vespasiano,CRAS Bernardo de Souza/Serra Dourada,,,Av Serra dos Aimorés - 193,193,,Próximo ao Supermercados BH,Serra Dourada,33202546,"-19.7460545335467\,-43.93548703206762",2026-03-12T04:09:16.861Z
31713000073,317130,MG,Viçosa,CRAS NORTE,,,RUA SANTANA - 150,150,,,CENTRO,36570009,"-20.75266265306941\,-42.88513720035554",2026-03-12T04:09:15.223Z
31713000074,317130,MG,Viçosa,CRAS SUL,,,ANA KOESTER - 82,82,,,CENTRO,36570127,"-20.762785344490712\,-42.87989616394044",2026-03-12T04:09:15.223Z
31714003230,317140,MG,Vieiras,CRAS - Centro de Referência de Assistência Social,,,DOUTOR OLAVO TOSTES - 56,56,,,CENTRO,36895000,"-20.864807025256734\,-42.245961427688606",2026-03-12T04:09:14.840Z
31715015442,317150,MG,Mathias Lobato,CRAS - Centro de Referência de Assistência Social de Mathias Lobato,,,PROFESSORA ANA MORAIS PESSAMILIO - 144,144,,,Centro,35110000,"-18.575090781990717\,-41.917111873626716",2026-03-12T04:09:12.448Z
31716003984,317160,MG,Virgem da Lapa,CASA DAS FAMILIAS,,,Bonfim - 116,116,,Próximo ao PSF do Novo Horizonte,Ponte,39630000,"-16.807149810694227\,-42.33869075775147",2026-03-12T04:09:14.771Z
31717015517,317170,MG,Virgínia,CRAS CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL,,,ANTONIO DA COSTA PINTO - 257,257,prédio,Em frente ao portão do Parque de Exposição Agropecuária.,CENTRO,37465000,"-22.333870831399608\,-45.09060502052308",2026-03-12T04:09:12.842Z
31718006111,317180,MG,Virginópolis,CRAS CASA DA FAMILIA,,,"  NOVE DE MARÇO - 29",29,,PRÓXIMO A SECRETARIA MUNICIPAL DE EDUCAÇÃO E BANCO SICOOB,CENTRO,39730000,"-18.822939234640963\,-42.705718874931335",2026-03-12T04:09:15.518Z
31719003669,317190,MG,Virgolândia,CRAS - CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL DE VIRGOLÂNDIA,,,CÔNEGO JOÃO AVELINO - 35,35,,,CENTRO,39715000,"-18.475732100801867\,-42.30759859085084",2026-03-12T04:09:12.515Z
31720000915,317200,MG,Visconde do Rio Branco,CRAS - CASA DAS FAMILIAS,,,ZUMBI DOS PALMARES - 205,205,,"ANTIGA CRECHE DO BARREIRO, AO LADO DA APAC",Barreiro,36520000,"-21.018576018466412\,-42.831723690032966",2026-03-12T04:09:13.751Z
31721012081,317210,MG,Volta Grande,CRAS Casa das Familias,,,José Villela Pedras - 130,130,,Banco Bradesco,centro,36720000,"-21.768288050202084\,-42.535221576690674",2026-03-12T04:09:13.397Z
31722039715,317220,MG,Wenceslau Braz,CRAS - CENTRO DE REFERÊNCIA DA ASSISTÊNCIA SOCIAL,,,JOAQUIM FRANCISCO DA COSTA  - 153,153,,,CENTRO,37512000,"-22.53334919644603\,-45.358622074127204",2026-03-12T04:09:19.060Z
32001000912,320010,ES,Afonso Cláudio,Casa das Famílias,,,JOAO BATISTA ARAUJO - 0,0,Ao lado da UBS- São Vicente,Ao lado do Centro Municipal de Educação Infantil- Rosinelma Batista Moreira,AMANCIO PIMENTA,29600000,"-20.083659040002715\,-41.12496435642243",2026-03-12T04:09:14.771Z
32001302132,320013,ES,Águia Branca,Rosani Cunha,,,VALERY KOSZAROWYSKI - 199,199,-,EM FRENTE À CÂMARA MUNICIPAL,PRAÇA TRÊS PODERES,29795000,"-18.982201493211328\,-40.74039459228516",2026-03-12T04:09:14.840Z
32001606347,320016,ES,Água Doce do Norte,CRAS - CENTRO DE REFERÊNCIA DA ASSISTENCIA SOCIAL,,,Rua Vila Marinho - 0,0,,,Vila Marinho,29820000,"-18.547\,-40.979",2026-03-12T04:09:14.915Z
32002000101,320020,ES,Alegre,"CRAS DE Alegre/ES ""Sebastião Dino"" -",,,JOSÉ SILVEIRA DOMINGUES - 000,000,,,CAMPO DE AVIAÇÃO,29500000,"-20.76559429627685\,-41.53412193059922",2026-03-12T04:09:13.751Z
32003000154,320030,ES,Alfredo Chaves,"CRAS -Centro de Referência da Assistência Social ""Oswaldo Gaigher""",,,Antônio Cláudio Gaigher - 87,87,Imóvel própio,,Parque Residencial Alfredo Chaves,29240000,"-20.641218177503063\,-40.7502168416977",2026-03-12T04:09:12.393Z
32003500922,320035,ES,Alto Rio Novo,CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL DE ALTO RIO NOVO - CRAS,,,José Marques - 377,377,Casa,Próximo a Escola Estadual Pastor Antônio Nunes de Carvalho,Centro,29760000,"-19.056517686296022\,-41.019038558006294",2026-03-12T04:09:14.840Z
32004002254,320040,ES,Anchieta,CRAS CENTRO DE REFERÊNCIA DA ASSISTÊNCIA SOCIAL,,,ESTRADA ANCHIETA JABAQUARA - 0,0,,Próximo ao PA,NOVA ESPERANÇA,29230000,"-20.798560463037106\,-40.641244053840644",2026-03-12T04:09:13.620Z
32004039821,320040,ES,Anchieta,CRAS DE LIMEIRA - Centro de Referência de Assistência Social,,,Principal  - 0,0,Comunidade,Ao lado da Quadra de Esportes,Limeira,29230000,"-20.693518155308116\,-40.6791114807129",2026-03-12T04:09:15.742Z
32004040247,320040,ES,Anchieta,CRAS LITORÂNEO - Centro de Referência de Assistência Social,,,Rua dos Robalos  - 00,00,Centro de Convivência,Ao lado da quadra de esportes,Nova Anchieta,29230000,"-20.819872042109697\,-40.62429249286652",2026-03-12T04:09:15.742Z
32005001932,320050,ES,Apiacá,CENTRO DE REFERÊNCIA DA ASSISTENCIA SOCIAL DE APIACA,,,EUCLIDES FRANCISCO DE SOUZA - 0,0,,"PRÓXIMO AO PSF II, NAS CASAS POPULARES",JOSE HENRIQUES,29450000,"-21.147443086133134\,-41.5773618221283",2026-03-12T04:09:13.822Z
32006000895,320060,ES,Aracruz,CRAS JACUPEMBA,,,CHRISTINA LECCHI FAVALESSA - 620,620,,Próximo a antiga EMEF Maria Ines Della Valentina,Jacupemba,29196028,"-19.584779385761443\,-40.19386768341065",2026-03-12T04:09:12.393Z
32006001012,320060,ES,Aracruz,CRAS VILA DO RIACHO,,,São Benedito - 354,354,,,Vila do Riacho,29197051,"-19.7449235565863\,-40.041196346282966",2026-03-12T04:09:12.277Z
32006001014,320060,ES,Aracruz,CRAS GUARANÁ,,,CARLOS FAVALESSA - 19,19,,Prédio do Apoio/Correios,Guaraná,29195427,"-19.678595937818812\,-40.25989294052124",2026-03-12T04:09:12.448Z
32006036101,320060,ES,Aracruz,CRAS BARRA DO RIACHO,,,PATRIARCA ALBINO AZEREDO - 90,90,,Em frente a ACBR,BARRA DO RIACHO,29197509,"-19.826076023391078\,-40.06046533584595",2026-03-12T04:09:16.125Z
32006036105,320060,ES,Aracruz,CRAS ITAPUTERA,,,CIDADE DE SALVADOR - 27,27,,AO LADO DA ESCOLA EURÍPEDES,ITAPUTERA,29193309,"-19.830456281826518\,-40.28252542018891",2026-03-12T04:09:15.817Z
32006037801,320060,ES,Aracruz,CRAS SANTA CRUZ,,,Antônio Coutinho - 0,0,ao lado do correio,,SANTA CRUZ,29199562,"-19.95410826801302\,-40.154170989990234",2026-03-12T04:09:17.801Z
32006038266,320060,ES,Aracruz,CRAS INDÍGENA,,,PRIMO BITTI - 0,0,,,CAIEIRAS VELHA,29199010,"-19.923664533731507\,-40.17193257808686",2026-03-12T04:09:18.728Z
32006038528,320060,ES,Aracruz,CRAS MOROBÁ,,,AMÉRICA DO SUL - 07,07,,"PRIMEIRA RUA À ESQUERDA, DESCENDO O IFES",MOROBÁ,29192703,"-19.8250768231026\,-40.25864303112031",2026-03-12T04:09:16.932Z
32006039179,320060,ES,Aracruz,CRAS BELA VISTA,,,CARLOS SUELLA - 33,33,CASA,PRÓXIMO A UNIDADE BÁSICA DE SAÚDE,BELA VISTA,29192078,"-19.83240919223061\,-40.268690586090095",2026-03-12T04:09:17.061Z
32007006129,320070,ES,Atilio Vivacqua,CRAS - Zelith Grifo Ferreira,,,JOSÉ PINHEIRO WERNECK - 0,0,,,NITERÓI,29490000,"-20.918076904068517\,-41.191542148590095",2026-03-12T04:09:13.688Z
32008006333,320080,ES,Baixo Guandu,CRAS DE BAIXO GUANDU- MANOEL MARTINS SILVA,,,DOM PEDRO I - 000000,000000,casa,AO LADO DO ESTÁDIO MANOEL CARNEIRO.,SAPUCAIA,29730000,"-19.5078154\,-41.0220433",2026-03-12T04:09:14.771Z
32009020649,320090,ES,Barra de São Francisco,CRAS AMARINO RIBEIRO ALVES,,,HENRIQUE FANTI - 0,0,,EM FRENTE AO CLUBE VALE DO SOL,NOVA BARRA,29800000,"-18.768900563136064\,-40.89919209480286",2026-03-12T04:09:14.840Z
32010034165,320100,ES,Boa Esperança,CRAS,,,São Paulo - 465,465,,"Próximo ao Centro de Convivência ""Carmelina Gera Alves""",Nova Cidade,29845000,"-18.54201493538012\,-40.290384292602546",2026-03-12T04:09:16.779Z
32011000830,320110,ES,Bom Jesus do Norte,CRAS Amélia Marques Pimentel de Abreu,,,Lucio Fraga - 0,0,,Antigo Parque de Exposição,Vista Alegre,29460000,"-21.11977307268948\,-41.665949821472175",2026-03-12T04:09:13.981Z
32011506350,320115,ES,Brejetuba,Centro de Referência da Assistência Social de Brejetuba/ES,,,Carmen Alzerina de Souza Ulyana - 0,0,Bairro,Perto da Prefeitura Municipal e Câmara Municipal,Bellarmino Ulyana,29630000,"-20.142680732255243\,-41.287693977355964",2026-03-12T04:09:14.771Z
32012002253,320120,ES,Cachoeiro de Itapemirim,CRAS Jardim Itapemirim Renato Cesar Targa,,,Rua Aryo Sardemberg - 1,1,,Próximo ao Supermercado Primus,Jardim Itapemirim,29312230,"-20.85355824516593\,-41.15273594856262",2026-03-12T04:09:11.974Z
32012002256,320120,ES,Cachoeiro de Itapemirim,CRAS Village da Luz Oba Range Luiz Alberto de Souza Freitas,,,das Garças - 0,0,,Ao lado do Supermercado Bom Pastor,Bom Pastor,29309357,"-20.83107320262521\,-41.116601228713996",2026-03-12T04:09:11.974Z
32012002263,320120,ES,Cachoeiro de Itapemirim,CRAS Alto União,,,José Nunes Sobrinho - 166,166,,Próximo ao ESF Alto União,Alto União,29315010,"-20.8827322628796\,-41.099900007193355",2026-03-12T04:09:11.974Z
32012030265,320120,ES,Cachoeiro de Itapemirim,CRAS Burarama Ines Francisquetto,,,João Zago - 0,0,,Próximo ao Posto de Combustíveis,Distrito de Burarama,29327000,"-20.683499988647768\,-41.34866058826447",2026-03-12T04:09:13.517Z
32012038224,320120,ES,Cachoeiro de Itapemirim,CRAS Zumbi Zumbi dos Palmares,,,"Maria Dolores Santana - 281-395 ","281-395 ",,Ao lado da quadra de esporte,Zumbi,29302024,"-20.851194312601468\,-41.13628864288331",2026-03-12T04:09:15.742Z
32012039239,320120,ES,Cachoeiro de Itapemirim,CRAS Aeroporto Estaçao Cidadania,,,Ruy Pinto Bandeira - 2,2,,,Ruy Pinto Bandeira,29315789,"-20.83872150209779\,-41.1822322010994",2026-03-12T04:09:18.728Z
32012039451,320120,ES,Cachoeiro de Itapemirim,CRAS Itaoca,,,Braz Vivacqua - 0,0,,,Distrito de Itaoca,29325000,"-20.72769301492153\,-41.13245368005665",2026-03-12T04:09:18.728Z
32012040015,320120,ES,Cachoeiro de Itapemirim,CRAS Alto Independencia Jose Mario Ribeiro,,,Cleber França - 13,13,,,Alto Independência,29300970,"-20.853383903652194\,-41.10129177555792",2026-03-12T04:09:18.728Z
32012040367,320120,ES,Cachoeiro de Itapemirim,CRAS Soturno Veronica Babiski Zorzanelli,,,Giacomo Silotti - 0,0,Localidade Salgadinho,,Soturno,29321990,"-20.7775204737971\,-41.06863126158715",2026-03-12T04:09:17.977Z
32013002399,320130,ES,Cariacica,CRAS I - Porto de Santana,,,"Gabino Rios, s/nº - 0",0,-,Rua da Feira,Porto de Santana,29155440,"-20.3001371952747\,-40.36844730377198",2026-03-12T04:09:12.729Z
32013002405,320130,ES,Cariacica,CRAS II - Padre Gabriel,,,Padre Gabriel Maire - 06,06,,Ao lado da Escola Renascer,Padre Gabriel,29141852,"-20.37377678131688\,-40.39070963859559",2026-03-12T04:09:12.729Z
32013002406,320130,ES,Cariacica,CRAS III - Campo Verde,,,Maria Helena Murado Neffa - 0,0,S/no. - Bloco 1 a 13 Quadra,Próximo a empresa MB e o antigo Haras,Campo Verde,29155863,"-20.286647896889637\,-40.401502847671516",2026-03-12T04:09:12.277Z
32013002407,320130,ES,Cariacica,CRAS IV - Alto Mucuri,,,Bragança - 0,0,s/n,Próximo à Igreja Católica São João Evangelista (na antiga sede do Projeto Sementes),Alto Mucuri,29148369,"-20.328088151618115\,-40.40873408317566",2026-03-12T04:09:12.729Z
32013004777,320130,ES,Cariacica,CRAS V - Nova Rosa da Penha I,,,PRESIDENTE TANCREDODE ALMEIDA NEVES - 0,0,s/n,PRAÇA CÉU,Nova Rosa da Penha I,29157276,"-20.256178191197467\,-40.38218557834626",2026-03-12T04:09:12.448Z
32013033383,320130,ES,Cariacica,CRAS VI - Graúna,,,GERALDO GONCALVES - 452,452,,"Rua Geraldo Gonçalves 452, Graúna, Cariacica",Grauna,29150280,"-20.307522855779997\,-40.388327836990356",2026-03-12T04:09:17.189Z
32013035679,320130,ES,Cariacica,CRAS VII - Bela Aurora,,,Espirito Santo - 273,273,,,Bela Aurora,29141560,"-20.352513433177762\,-40.36372661590576",2026-03-12T04:09:18.728Z
32013036387,320130,ES,Cariacica,CRAS VIII - Rio Marinho,,,Sete - 0,0,,Próximo a Unidade de Saúde de Rio Marinho e Próximo a Padaria Becalle.,Rio Marinho,29141744,"-20.25563466401593\,-40.43002009391785",2026-03-12T04:09:16.779Z
32014000894,320140,ES,Castelo,CRAS - Centro de Referência da Assistência Social Evaldo Pôncio,,,Mário Pena - 0,0,,,Niterói,29360000,"-20.607876336589477\,-41.19909256696702",2026-03-12T04:09:13.688Z
32015003406,320150,ES,Colatina,CRAS Vila Real,,,Adelina Spelta - 255,255,,"Ao Lado da Escola Carolina Pichler
Celular: 27 37218072/ 99749-0052",Vila Real,29706717,"-19.520367588816836\,-40.647214651107795",2026-03-12T04:09:14.771Z
32015006496,320150,ES,Colatina,CRAS Brunório Serafini,,,Travessa Antônio Zanotelli - 52,52,,"Antiga Casa de Solidariedade do Menino Jesus
 27 37218099",São Vicente,29700485,"-19.53860891777915\,-40.63160419464112",2026-03-12T04:09:14.771Z
32015011985,320150,ES,Colatina,CRAS Ayrton Senna,,,Padre Acácio Valentim de Moraes - 1500,1500,,"Antiga Incubadora, ao lado do CRJ.
Celular: 27 99774-2925",João Manoel Meneguelli,29705700,"-19.49037210401807\,-40.6526005268097",2026-03-12T04:09:14.771Z
32015011987,320150,ES,Colatina,CRAS CENTRAL,,,Germano Nauman Filho - 267,267,,Em frente ao Hotel Nacional,Centro,29700030,"-19.538598806748404\,-40.63166856765748",2026-03-12T04:09:12.025Z
32015036243,320150,ES,Colatina,CRAS Arlete Tardin Giuberti,,,Maria Cesana Pancieri - 0,0,S/N,,São Miguel,29704760,"-19.514805798375647\,-40.66974520683289",2026-03-12T04:09:18.022Z
32015038011,320150,ES,Colatina,CRAS Columbia,,,Pardal - 257,257,,"Integrado à praça do CEU - Centro de Esportes e Artes Unificado, Estação Cidadania. Celular: 99530-7229",Columbia,29709330,"-19.521651829593182\,-40.702672004699714",2026-03-12T04:09:16.476Z
32016000811,320160,ES,Conceição da Barra,CRAS ZENOR DOS SANTOS MARTINS,,,SÃO LUCAS - 0,0,,,CATITA,29960000,"-18.58350111379614\,-39.73496317863465",2026-03-12T04:09:14.915Z
32016006517,320160,ES,Conceição da Barra,CRAS - Braço do Rio,,,Sinval Marques de Brito - 0,0,Distrito de Braço do Rio,LOGO Material de Construção,Campo Verde II,29967000,"-18.435339398827463\,-39.93032455444337",2026-03-12T04:09:14.915Z
32016036949,320160,ES,Conceição da Barra,CRAS QUILOMBOLA,,,Hernane Benso (Esquina com Rod. ES 421) - 00,00,,"Ao lado do Serviço de Acolhimento Institucional "" Casa da Acolhida Tia Joana""",Santana,29960000,"-18.568236105555727\,-39.756560325622566",2026-03-12T04:09:15.817Z
32016038986,320160,ES,Conceição da Barra,CRAS DE ITAÚNAS,,,José Basílio dos Santos - 00,00,,ao lado da Pousada Huaca,Itaúnas,29960000,"-18.423287935019115\,-39.71262842416763",2026-03-12T04:09:15.669Z
32017002770,320170,ES,Conceição do Castelo,CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL OSVALDO FONTAN,,,DEPUTADO ANTENOR HERMINIO BASSINI - 610,610,,PRÓXIMO AO CENTRO DE EVENTOS SANFONÃO,PEDRO RIGO,29370000,"-20.36462404347665\,-41.251183748245246",2026-03-12T04:09:13.751Z
32018006296,320180,ES,Divino de São Lourenço,CRAS DE DIVINO DE SÃO LOURENÇO,,,Paulo Roberto Azevedo  - 10,10,,,SANTA CRUZ,29590000,"-20.62003206819182\,-41.683459281921394",2026-03-12T04:09:13.751Z
32019002717,320190,ES,Domingos Martins,CRAS PONTO ALTO,,,DOROTÉIA MARIA HAND - 0,0,00,"Em anexo ao Parque Ecológico, ao lado da ponte que segue para Tijuco Preto",PONTO ALTO,29260000,"-20.286285616810673\,-40.81735253334046",2026-03-12T04:09:12.277Z
32019038494,320190,ES,Domingos Martins,CRAS SEDE,,,TRAVESSA XAVIER - 0,0,ANTIGA LBA,Rua em frente à delegacia,CENTRO,29260000,"-20.363688760729175\,-40.66101729869843",2026-03-12T04:09:17.189Z
32020004111,320200,ES,Dores do Rio Preto,CRAS DONA BELINHA,,,Edson Crisantoni de Araújo - 35,35,,,Centro,29580000,"-20.692030213963555\,-41.849608719348915",2026-03-12T04:09:13.822Z
32021002142,320210,ES,Ecoporanga,CRAS Ecoporanga,,,José Gomes Assis Baêta - 249,249,Próximo a Escola Francisco de Oliveira,,Vila Nova,29850000,"-18.38727101410095\,-40.82762002944947",2026-03-12T04:09:14.840Z
32022039537,320220,ES,Fundão,CRAS,,,Piauí - 23,23,,"Em frente ao CMEI ""Annodina Scarton Nunes""",Praia Grande,29187000,"-20.03820267315655\,-40.18994629383088",2026-03-12T04:09:16.212Z
32022532807,320225,ES,Governador Lindenberg,CRAS - Centro de Referência de Assistência Social - Verônica Guerino Belique,,,Nilza Maria Zaneti - 20,20,,,Bela Vista,29720000,"-19.24981368181283\,-40.456938743591316",2026-03-12T04:09:18.728Z
32022540017,320225,ES,Governador Lindenberg,CRAS - Centro de Referência de Assistência Social do Distrito de Novo Brasil,,,Alvino Paulo Pereira - 0,0,,,Distrito de Novo Brasil,29724000,"-19.22118666628936\,-40.592508316040046",2026-03-12T04:09:18.728Z
32023001222,320230,ES,Guaçuí,CRAS JULIA HATUNG SIMÕES,,,José Beato - 229,229,,"Rua do Tiro de Guerra 
Antigo almoxarifado da prefeitura.",centro,29560000,"-20.767431372662895\,-41.67333126068116",2026-03-12T04:09:13.822Z
32024003555,320240,ES,Guarapari,CRAS Santa Monica,,,AGENOR LOPES CANSADO - 280,280,,,Santa Monica,29220720,"-20.621658783944664\,-40.46486735343934",2026-03-12T04:09:12.025Z
32024003562,320240,ES,Guarapari,CRAS São José,,,SÃO TOME - 07,07,,,São José,29211025,"-20.6457913793523\,-40.51648378372193",2026-03-12T04:09:12.786Z
32024003571,320240,ES,Guarapari,CRAS Olaria,,,Eliziario Lourenço Dias - 0,0,,,Olaria,29202515,"-20.671270279461876\,-40.509644150733955",2026-03-12T04:09:12.336Z
32024515313,320245,ES,Ibatiba,CRAS IBATIBA,,,NOSSA SENHORA DO ROSARIO - 40,40,,antigo acampamento da prefeitura,BRASIL NOVO,29395000,"-20.234566487365786\,-41.505424976348884",2026-03-12T04:09:13.688Z
32025020347,320250,ES,Ibiraçu,"CRAS - CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL ""NAIR ALVES DA SILVA""",,,Benedito dos Santos Fernandes - 0,0,,Próximo a Caixa D'água.,Elias Bragato,29670000,"-19.82347708026767\,-40.36576509475709",2026-03-12T04:09:12.277Z
32025500072,320255,ES,Ibitirama,CRAS - PEDRO JOSÉ MARTINS,,,SEBASTIÃO LEMOS SOBRINHO - 0,0,PRÉDIO,próximo a APAE,CENTRO,29540000,"-20.538649074874375\,-41.66420633702672",2026-03-12T04:09:13.981Z
32026000082,320260,ES,Iconha,CRAS ICONHA,,,MANOEL JACQUES SOARES - 0,0,,"Perto do Parque de Exposições, de frente ao CREAS.",JARDIM JANDIRA,29280000,"-20.787162407506816\,-40.81616163253784",2026-03-12T04:09:13.688Z
32026503423,320265,ES,Irupi,"CRAS LICIOLINA FRANCISCA DA COSTA ""D. ALICE""",,,José Graciano Ribeiro - 70,70,,,Centro,29398000,"-20.34866580212665\,-41.64437949657441",2026-03-12T04:09:13.751Z
32027003503,320270,ES,Itaguaçu,CRAS Centro de Referência da Assistência Social -CRAS,,,Henrique Frizzera - 251,251,,,Santa Fé,29690000,"-19.80385495013678\,-40.85916280746461",2026-03-12T04:09:14.771Z
